left_city,right_city,left_column_original,left_column_final,right_column_original,right_column_final
chicago,sf,Updated On,updated_on,IncidntNum,incidntnum
chicago,sf,Updated On,updated_on,Incident Code,incident_code
chicago,sf,Updated On,updated_on,Category,category
chicago,sf,Updated On,updated_on,Descript,descript
chicago,sf,Updated On,updated_on,DayOfWeek,dayofweek
chicago,sf,Updated On,updated_on,Date,date
chicago,sf,Updated On,updated_on,Time,time
chicago,sf,Updated On,updated_on,PdDistrict,pddistrict
chicago,sf,Updated On,updated_on,Resolution,resolution
chicago,sf,Updated On,updated_on,Address,address
chicago,sf,Updated On,updated_on,X,x
chicago,sf,Updated On,updated_on,Y,y
chicago,sf,Updated On,updated_on,location,location
chicago,sf,Updated On,updated_on,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2
chicago,sf,Updated On,updated_on,Current Police Districts 2 2,current_police_districts_2_2
chicago,sf,Updated On,updated_on,Current Supervisor Districts 2 2,current_supervisor_districts_2_2
chicago,sf,Updated On,updated_on,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2
chicago,sf,Updated On,updated_on,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2
chicago,sf,Updated On,updated_on,DELETE - Police Districts 2 2,delete_police_districts_2_2
chicago,sf,Updated On,updated_on,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2
chicago,sf,Updated On,updated_on,DELETE - Zip Codes 2 2,delete_zip_codes_2_2
chicago,sf,Updated On,updated_on,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2
chicago,sf,Updated On,updated_on,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2
chicago,sf,Updated On,updated_on,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Updated On,updated_on,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Updated On,updated_on,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2
chicago,sf,Updated On,updated_on,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Updated On,updated_on,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Updated On,updated_on,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2
chicago,sf,Updated On,updated_on,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2
chicago,sf,Updated On,updated_on,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Updated On,updated_on,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Updated On,updated_on,OWED Public Spaces 2 2,owed_public_spaces_2_2
chicago,sf,Updated On,updated_on,Neighborhoods 2,neighborhoods_2
chicago,sf,Latitude,latitude,PdId,police_department_incident_id
chicago,sf,Latitude,latitude,IncidntNum,incidntnum
chicago,sf,Latitude,latitude,Incident Code,incident_code
chicago,sf,Latitude,latitude,Category,category
chicago,sf,Latitude,latitude,Descript,descript
chicago,sf,Latitude,latitude,DayOfWeek,dayofweek
chicago,sf,Latitude,latitude,Date,date
chicago,sf,Latitude,latitude,Time,time
chicago,sf,Latitude,latitude,PdDistrict,pddistrict
chicago,sf,Latitude,latitude,Resolution,resolution
chicago,sf,Latitude,latitude,Address,address
chicago,sf,Latitude,latitude,X,x
chicago,sf,Latitude,latitude,Y,y
chicago,sf,Latitude,latitude,location,location
chicago,sf,Latitude,latitude,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2
chicago,sf,Latitude,latitude,Current Police Districts 2 2,current_police_districts_2_2
chicago,sf,Latitude,latitude,Current Supervisor Districts 2 2,current_supervisor_districts_2_2
chicago,sf,Latitude,latitude,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2
chicago,sf,Latitude,latitude,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2
chicago,sf,Latitude,latitude,DELETE - Police Districts 2 2,delete_police_districts_2_2
chicago,sf,Latitude,latitude,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2
chicago,sf,Latitude,latitude,DELETE - Zip Codes 2 2,delete_zip_codes_2_2
chicago,sf,Latitude,latitude,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2
chicago,sf,Latitude,latitude,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2
chicago,sf,Latitude,latitude,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Latitude,latitude,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Latitude,latitude,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2
chicago,sf,Latitude,latitude,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Latitude,latitude,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Latitude,latitude,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2
chicago,sf,Latitude,latitude,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2
chicago,sf,Latitude,latitude,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Latitude,latitude,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Latitude,latitude,OWED Public Spaces 2 2,owed_public_spaces_2_2
chicago,sf,Latitude,latitude,Neighborhoods 2,neighborhoods_2
chicago,sf,Longitude,longitude,PdId,police_department_incident_id
chicago,sf,Longitude,longitude,IncidntNum,incidntnum
chicago,sf,Longitude,longitude,Incident Code,incident_code
chicago,sf,Longitude,longitude,Category,category
chicago,sf,Longitude,longitude,Descript,descript
chicago,sf,Longitude,longitude,DayOfWeek,dayofweek
chicago,sf,Longitude,longitude,Date,date
chicago,sf,Longitude,longitude,Time,time
chicago,sf,Longitude,longitude,PdDistrict,pddistrict
chicago,sf,Longitude,longitude,Resolution,resolution
chicago,sf,Longitude,longitude,Address,address
chicago,sf,Longitude,longitude,X,x
chicago,sf,Longitude,longitude,Y,y
chicago,sf,Longitude,longitude,location,location
chicago,sf,Longitude,longitude,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2
chicago,sf,Longitude,longitude,Current Police Districts 2 2,current_police_districts_2_2
chicago,sf,Longitude,longitude,Current Supervisor Districts 2 2,current_supervisor_districts_2_2
chicago,sf,Longitude,longitude,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2
chicago,sf,Longitude,longitude,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2
chicago,sf,Longitude,longitude,DELETE - Police Districts 2 2,delete_police_districts_2_2
chicago,sf,Longitude,longitude,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2
chicago,sf,Longitude,longitude,DELETE - Zip Codes 2 2,delete_zip_codes_2_2
chicago,sf,Longitude,longitude,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2
chicago,sf,Longitude,longitude,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2
chicago,sf,Longitude,longitude,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Longitude,longitude,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Longitude,longitude,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2
chicago,sf,Longitude,longitude,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Longitude,longitude,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Longitude,longitude,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2
chicago,sf,Longitude,longitude,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2
chicago,sf,Longitude,longitude,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Longitude,longitude,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Longitude,longitude,OWED Public Spaces 2 2,owed_public_spaces_2_2
chicago,sf,Longitude,longitude,Neighborhoods 2,neighborhoods_2
chicago,sf,Location,location,PdId,police_department_incident_id
chicago,sf,Location,location,IncidntNum,incidntnum
chicago,sf,Location,location,Incident Code,incident_code
chicago,sf,Location,location,Category,category
chicago,sf,Location,location,Descript,descript
chicago,sf,Location,location,DayOfWeek,dayofweek
chicago,sf,Location,location,Date,date
chicago,sf,Location,location,Time,time
chicago,sf,Location,location,PdDistrict,pddistrict
chicago,sf,Location,location,Resolution,resolution
chicago,sf,Location,location,Address,address
chicago,sf,Location,location,X,x
chicago,sf,Location,location,Y,y
chicago,sf,Location,location,location,location
chicago,sf,Location,location,SF Find Neighborhoods 2 2,sf_find_neighborhoods_2_2
chicago,sf,Location,location,Current Police Districts 2 2,current_police_districts_2_2
chicago,sf,Location,location,Current Supervisor Districts 2 2,current_supervisor_districts_2_2
chicago,sf,Location,location,Analysis Neighborhoods 2 2,analysis_neighborhoods_2_2
chicago,sf,Location,location,DELETE - Fire Prevention Districts 2 2,delete_fire_prevention_districts_2_2
chicago,sf,Location,location,DELETE - Police Districts 2 2,delete_police_districts_2_2
chicago,sf,Location,location,DELETE - Supervisor Districts 2 2,delete_supervisor_districts_2_2
chicago,sf,Location,location,DELETE - Zip Codes 2 2,delete_zip_codes_2_2
chicago,sf,Location,location,DELETE - Neighborhoods 2 2,delete_neighborhoods_2_2
chicago,sf,Location,location,DELETE - 2017 Fix It Zones 2 2,delete_2017_fix_it_zones_2_2
chicago,sf,Location,location,Civic Center Harm Reduction Project Boundary 2 2,civic_center_harm_reduction_project_boundary_2_2
chicago,sf,Location,location,Fix It Zones as of 2017-11-06  2 2,fix_it_zones_as_of_2017_11_06_2_2
chicago,sf,Location,location,DELETE - HSOC Zones 2 2,delete_hsoc_zones_2_2
chicago,sf,Location,location,Fix It Zones as of 2018-02-07 2 2,fix_it_zones_as_of_2018_02_07_2_2
chicago,sf,Location,location,"CBD, BID and GBD Boundaries as of 2017 2 2",cbd_bid_and_gbd_boundaries_as_of_2017_2_2
chicago,sf,Location,location,"Areas of Vulnerability, 2016 2 2",areas_of_vulnerability_2016_2_2
chicago,sf,Location,location,Central Market/Tenderloin Boundary 2 2,central_market_tenderloin_boundary_2_2
chicago,sf,Location,location,Central Market/Tenderloin Boundary Polygon - Updated 2 2,central_market_tenderloin_boundary_polygon_updated_2_2
chicago,sf,Location,location,HSOC Zones as of 2018-06-05 2 2,hsoc_zones_as_of_2018_06_05_2_2
chicago,sf,Location,location,OWED Public Spaces 2 2,owed_public_spaces_2_2
chicago,sf,Location,location,Neighborhoods 2,neighborhoods_2
chicago,la,Unnamed: 0,unnamed_0,DR Number,dr_number
chicago,la,Unnamed: 0,unnamed_0,Date Reported,date_reported
chicago,la,Unnamed: 0,unnamed_0,Date Occurred,date_occurred
chicago,la,Unnamed: 0,unnamed_0,Time Occurred,time_occurred
chicago,la,Unnamed: 0,unnamed_0,Area ID,area_id
chicago,la,Unnamed: 0,unnamed_0,Area Name,area_name
chicago,la,Unnamed: 0,unnamed_0,Reporting District,reporting_district
chicago,la,Unnamed: 0,unnamed_0,Crime Code,crime_code
chicago,la,Unnamed: 0,unnamed_0,Crime Code Description,crime_code_description
chicago,la,Unnamed: 0,unnamed_0,MO Codes,mo_codes
chicago,la,Unnamed: 0,unnamed_0,Victim Age,victim_age
chicago,la,Unnamed: 0,unnamed_0,Victim Sex,victim_sex
chicago,la,Unnamed: 0,unnamed_0,Victim Descent,victim_descent
chicago,la,Unnamed: 0,unnamed_0,Premise Code,premise_code
chicago,la,Unnamed: 0,unnamed_0,Premise Description,premise_description
chicago,la,Unnamed: 0,unnamed_0,Weapon Used Code,weapon_used_code
chicago,la,Unnamed: 0,unnamed_0,Weapon Description,weapon_description
chicago,la,Unnamed: 0,unnamed_0,Status Code,status_code
chicago,la,Unnamed: 0,unnamed_0,Status Description,status_description
chicago,la,Unnamed: 0,unnamed_0,Crime Code 1,crime_code_1
chicago,la,Unnamed: 0,unnamed_0,Crime Code 2,crime_code_2
chicago,la,Unnamed: 0,unnamed_0,Crime Code 3,crime_code_3
chicago,la,Unnamed: 0,unnamed_0,Crime Code 4,crime_code_4
chicago,la,Unnamed: 0,unnamed_0,Address,address
chicago,la,Unnamed: 0,unnamed_0,Cross Street,cross_street
chicago,la,Unnamed: 0,unnamed_0,Location ,location
chicago,la,ID,id,DR Number,dr_number
chicago,la,ID,id,Date Reported,date_reported
chicago,la,ID,id,Date Occurred,date_occurred
chicago,la,ID,id,Time Occurred,time_occurred
chicago,la,ID,id,Area ID,area_id
chicago,la,ID,id,Area Name,area_name
chicago,la,ID,id,Reporting District,reporting_district
chicago,la,ID,id,Crime Code,crime_code
chicago,la,ID,id,Crime Code Description,crime_code_description
chicago,la,ID,id,MO Codes,mo_codes
chicago,la,ID,id,Victim Age,victim_age
chicago,la,ID,id,Victim Sex,victim_sex
chicago,la,ID,id,Victim Descent,victim_descent
chicago,la,ID,id,Premise Code,premise_code
chicago,la,ID,id,Premise Description,premise_description
chicago,la,ID,id,Weapon Used Code,weapon_used_code
chicago,la,ID,id,Weapon Description,weapon_description
chicago,la,ID,id,Status Code,status_code
chicago,la,ID,id,Status Description,status_description
chicago,la,ID,id,Crime Code 1,crime_code_1
chicago,la,ID,id,Crime Code 2,crime_code_2
chicago,la,ID,id,Crime Code 3,crime_code_3
chicago,la,ID,id,Crime Code 4,crime_code_4
chicago,la,ID,id,Address,address
chicago,la,ID,id,Cross Street,cross_street
chicago,la,ID,id,Location ,location
chicago,la,Case Number,case_number,DR Number,dr_number
chicago,la,Case Number,case_number,Date Reported,date_reported
chicago,la,Case Number,case_number,Date Occurred,date_occurred
chicago,la,Case Number,case_number,Time Occurred,time_occurred
chicago,la,Case Number,case_number,Area ID,area_id
chicago,la,Case Number,case_number,Area Name,area_name
chicago,la,Case Number,case_number,Reporting District,reporting_district
chicago,la,Case Number,case_number,Crime Code,crime_code
chicago,la,Case Number,case_number,Crime Code Description,crime_code_description
chicago,la,Case Number,case_number,MO Codes,mo_codes
chicago,la,Case Number,case_number,Victim Age,victim_age
chicago,la,Case Number,case_number,Victim Sex,victim_sex
chicago,la,Case Number,case_number,Victim Descent,victim_descent
chicago,la,Case Number,case_number,Premise Code,premise_code
chicago,la,Case Number,case_number,Premise Description,premise_description
chicago,la,Case Number,case_number,Weapon Used Code,weapon_used_code
chicago,la,Case Number,case_number,Weapon Description,weapon_description
chicago,la,Case Number,case_number,Status Code,status_code
chicago,la,Case Number,case_number,Status Description,status_description
chicago,la,Case Number,case_number,Crime Code 1,crime_code_1
chicago,la,Case Number,case_number,Crime Code 2,crime_code_2
chicago,la,Case Number,case_number,Crime Code 3,crime_code_3
chicago,la,Case Number,case_number,Crime Code 4,crime_code_4
chicago,la,Case Number,case_number,Address,address
chicago,la,Case Number,case_number,Cross Street,cross_street
chicago,la,Case Number,case_number,Location ,location
chicago,la,Date,date,DR Number,dr_number
chicago,la,Date,date,Date Reported,date_reported
chicago,la,Date,date,Date Occurred,date_occurred
chicago,la,Date,date,Time Occurred,time_occurred
chicago,la,Date,date,Area ID,area_id
chicago,la,Date,date,Area Name,area_name
chicago,la,Date,date,Reporting District,reporting_district
chicago,la,Date,date,Crime Code,crime_code
chicago,la,Date,date,Crime Code Description,crime_code_description
chicago,la,Date,date,MO Codes,mo_codes
chicago,la,Date,date,Victim Age,victim_age
chicago,la,Date,date,Victim Sex,victim_sex
chicago,la,Date,date,Victim Descent,victim_descent
chicago,la,Date,date,Premise Code,premise_code
chicago,la,Date,date,Premise Description,premise_description
chicago,la,Date,date,Weapon Used Code,weapon_used_code
chicago,la,Date,date,Weapon Description,weapon_description
chicago,la,Date,date,Status Code,status_code
chicago,la,Date,date,Status Description,status_description
chicago,la,Date,date,Crime Code 1,crime_code_1
chicago,la,Date,date,Crime Code 2,crime_code_2
chicago,la,Date,date,Crime Code 3,crime_code_3
chicago,la,Date,date,Crime Code 4,crime_code_4
chicago,la,Date,date,Address,address
chicago,la,Date,date,Cross Street,cross_street
chicago,la,Date,date,Location ,location
chicago,la,Block,block,DR Number,dr_number
chicago,la,Block,block,Date Reported,date_reported
chicago,la,Block,block,Date Occurred,date_occurred
chicago,la,Block,block,Time Occurred,time_occurred
chicago,la,Block,block,Area ID,area_id
chicago,la,Block,block,Area Name,area_name
chicago,la,Block,block,Reporting District,reporting_district
chicago,la,Block,block,Crime Code,crime_code
chicago,la,Block,block,Crime Code Description,crime_code_description
chicago,la,Block,block,MO Codes,mo_codes
chicago,la,Block,block,Victim Age,victim_age
chicago,la,Block,block,Victim Sex,victim_sex
chicago,la,Block,block,Victim Descent,victim_descent
chicago,la,Block,block,Premise Code,premise_code
chicago,la,Block,block,Premise Description,premise_description
chicago,la,Block,block,Weapon Used Code,weapon_used_code
chicago,la,Block,block,Weapon Description,weapon_description
chicago,la,Block,block,Status Code,status_code
chicago,la,Block,block,Status Description,status_description
chicago,la,Block,block,Crime Code 1,crime_code_1
chicago,la,Block,block,Crime Code 2,crime_code_2
chicago,la,Block,block,Crime Code 3,crime_code_3
chicago,la,Block,block,Crime Code 4,crime_code_4
chicago,la,Block,block,Address,address
chicago,la,Block,block,Cross Street,cross_street
chicago,la,Block,block,Location ,location
chicago,la,IUCR,illinois_uniform_crime_reporting_code,DR Number,dr_number
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Date Reported,date_reported
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Date Occurred,date_occurred
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Time Occurred,time_occurred
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Area ID,area_id
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Area Name,area_name
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Reporting District,reporting_district
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Crime Code,crime_code
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Crime Code Description,crime_code_description
chicago,la,IUCR,illinois_uniform_crime_reporting_code,MO Codes,mo_codes
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Victim Age,victim_age
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Victim Sex,victim_sex
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Victim Descent,victim_descent
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Premise Code,premise_code
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Premise Description,premise_description
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Weapon Used Code,weapon_used_code
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Weapon Description,weapon_description
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Status Code,status_code
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Status Description,status_description
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Crime Code 1,crime_code_1
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Crime Code 2,crime_code_2
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Crime Code 3,crime_code_3
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Crime Code 4,crime_code_4
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Address,address
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Cross Street,cross_street
chicago,la,IUCR,illinois_uniform_crime_reporting_code,Location ,location
chicago,la,Primary Type,primary_type,DR Number,dr_number
chicago,la,Primary Type,primary_type,Date Reported,date_reported
chicago,la,Primary Type,primary_type,Date Occurred,date_occurred
chicago,la,Primary Type,primary_type,Time Occurred,time_occurred
chicago,la,Primary Type,primary_type,Area ID,area_id
chicago,la,Primary Type,primary_type,Area Name,area_name
chicago,la,Primary Type,primary_type,Reporting District,reporting_district
chicago,la,Primary Type,primary_type,Crime Code,crime_code
chicago,la,Primary Type,primary_type,Crime Code Description,crime_code_description
chicago,la,Primary Type,primary_type,MO Codes,mo_codes
chicago,la,Primary Type,primary_type,Victim Age,victim_age
chicago,la,Primary Type,primary_type,Victim Sex,victim_sex
chicago,la,Primary Type,primary_type,Victim Descent,victim_descent
chicago,la,Primary Type,primary_type,Premise Code,premise_code
chicago,la,Primary Type,primary_type,Premise Description,premise_description
chicago,la,Primary Type,primary_type,Weapon Used Code,weapon_used_code
chicago,la,Primary Type,primary_type,Weapon Description,weapon_description
chicago,la,Primary Type,primary_type,Status Code,status_code
chicago,la,Primary Type,primary_type,Status Description,status_description
chicago,la,Primary Type,primary_type,Crime Code 1,crime_code_1
chicago,la,Primary Type,primary_type,Crime Code 2,crime_code_2
chicago,la,Primary Type,primary_type,Crime Code 3,crime_code_3
chicago,la,Primary Type,primary_type,Crime Code 4,crime_code_4
chicago,la,Primary Type,primary_type,Address,address
chicago,la,Primary Type,primary_type,Cross Street,cross_street
chicago,la,Primary Type,primary_type,Location ,location
chicago,la,Description,description,DR Number,dr_number
chicago,la,Description,description,Date Reported,date_reported
chicago,la,Description,description,Date Occurred,date_occurred
chicago,la,Description,description,Time Occurred,time_occurred
chicago,la,Description,description,Area ID,area_id
chicago,la,Description,description,Area Name,area_name
chicago,la,Description,description,Reporting District,reporting_district
chicago,la,Description,description,Crime Code,crime_code
chicago,la,Description,description,Crime Code Description,crime_code_description
chicago,la,Description,description,MO Codes,mo_codes
chicago,la,Description,description,Victim Age,victim_age
chicago,la,Description,description,Victim Sex,victim_sex
chicago,la,Description,description,Victim Descent,victim_descent
chicago,la,Description,description,Premise Code,premise_code
chicago,la,Description,description,Premise Description,premise_description
chicago,la,Description,description,Weapon Used Code,weapon_used_code
chicago,la,Description,description,Weapon Description,weapon_description
chicago,la,Description,description,Status Code,status_code
chicago,la,Description,description,Status Description,status_description
chicago,la,Description,description,Crime Code 1,crime_code_1
chicago,la,Description,description,Crime Code 2,crime_code_2
chicago,la,Description,description,Crime Code 3,crime_code_3
chicago,la,Description,description,Crime Code 4,crime_code_4
chicago,la,Description,description,Address,address
chicago,la,Description,description,Cross Street,cross_street
chicago,la,Description,description,Location ,location
chicago,la,Location Description,location_description,DR Number,dr_number
chicago,la,Location Description,location_description,Date Reported,date_reported
chicago,la,Location Description,location_description,Date Occurred,date_occurred
chicago,la,Location Description,location_description,Time Occurred,time_occurred
chicago,la,Location Description,location_description,Area ID,area_id
chicago,la,Location Description,location_description,Area Name,area_name
chicago,la,Location Description,location_description,Reporting District,reporting_district
chicago,la,Location Description,location_description,Crime Code,crime_code
chicago,la,Location Description,location_description,Crime Code Description,crime_code_description
chicago,la,Location Description,location_description,MO Codes,mo_codes
chicago,la,Location Description,location_description,Victim Age,victim_age
chicago,la,Location Description,location_description,Victim Sex,victim_sex
chicago,la,Location Description,location_description,Victim Descent,victim_descent
chicago,la,Location Description,location_description,Premise Code,premise_code
chicago,la,Location Description,location_description,Premise Description,premise_description
chicago,la,Location Description,location_description,Weapon Used Code,weapon_used_code
chicago,la,Location Description,location_description,Weapon Description,weapon_description
chicago,la,Location Description,location_description,Status Code,status_code
chicago,la,Location Description,location_description,Status Description,status_description
chicago,la,Location Description,location_description,Crime Code 1,crime_code_1
chicago,la,Location Description,location_description,Crime Code 2,crime_code_2
chicago,la,Location Description,location_description,Crime Code 3,crime_code_3
chicago,la,Location Description,location_description,Crime Code 4,crime_code_4
chicago,la,Location Description,location_description,Address,address
chicago,la,Location Description,location_description,Cross Street,cross_street
chicago,la,Location Description,location_description,Location ,location
chicago,la,Arrest,arrest,DR Number,dr_number
chicago,la,Arrest,arrest,Date Reported,date_reported
chicago,la,Arrest,arrest,Date Occurred,date_occurred
chicago,la,Arrest,arrest,Time Occurred,time_occurred
chicago,la,Arrest,arrest,Area ID,area_id
chicago,la,Arrest,arrest,Area Name,area_name
chicago,la,Arrest,arrest,Reporting District,reporting_district
chicago,la,Arrest,arrest,Crime Code,crime_code
chicago,la,Arrest,arrest,Crime Code Description,crime_code_description
chicago,la,Arrest,arrest,MO Codes,mo_codes
chicago,la,Arrest,arrest,Victim Age,victim_age
chicago,la,Arrest,arrest,Victim Sex,victim_sex
chicago,la,Arrest,arrest,Victim Descent,victim_descent
chicago,la,Arrest,arrest,Premise Code,premise_code
chicago,la,Arrest,arrest,Premise Description,premise_description
chicago,la,Arrest,arrest,Weapon Used Code,weapon_used_code
chicago,la,Arrest,arrest,Weapon Description,weapon_description
chicago,la,Arrest,arrest,Status Code,status_code
chicago,la,Arrest,arrest,Status Description,status_description
chicago,la,Arrest,arrest,Crime Code 1,crime_code_1
chicago,la,Arrest,arrest,Crime Code 2,crime_code_2
chicago,la,Arrest,arrest,Crime Code 3,crime_code_3
chicago,la,Arrest,arrest,Crime Code 4,crime_code_4
chicago,la,Arrest,arrest,Address,address
chicago,la,Arrest,arrest,Cross Street,cross_street
chicago,la,Arrest,arrest,Location ,location
chicago,la,Domestic,domestic,DR Number,dr_number
chicago,la,Domestic,domestic,Date Reported,date_reported
chicago,la,Domestic,domestic,Date Occurred,date_occurred
chicago,la,Domestic,domestic,Time Occurred,time_occurred
chicago,la,Domestic,domestic,Area ID,area_id
chicago,la,Domestic,domestic,Area Name,area_name
chicago,la,Domestic,domestic,Reporting District,reporting_district
chicago,la,Domestic,domestic,Crime Code,crime_code
chicago,la,Domestic,domestic,Crime Code Description,crime_code_description
chicago,la,Domestic,domestic,MO Codes,mo_codes
chicago,la,Domestic,domestic,Victim Age,victim_age
chicago,la,Domestic,domestic,Victim Sex,victim_sex
chicago,la,Domestic,domestic,Victim Descent,victim_descent
chicago,la,Domestic,domestic,Premise Code,premise_code
chicago,la,Domestic,domestic,Premise Description,premise_description
chicago,la,Domestic,domestic,Weapon Used Code,weapon_used_code
chicago,la,Domestic,domestic,Weapon Description,weapon_description
chicago,la,Domestic,domestic,Status Code,status_code
chicago,la,Domestic,domestic,Status Description,status_description
chicago,la,Domestic,domestic,Crime Code 1,crime_code_1
chicago,la,Domestic,domestic,Crime Code 2,crime_code_2
chicago,la,Domestic,domestic,Crime Code 3,crime_code_3
chicago,la,Domestic,domestic,Crime Code 4,crime_code_4
chicago,la,Domestic,domestic,Address,address
chicago,la,Domestic,domestic,Cross Street,cross_street
chicago,la,Domestic,domestic,Location ,location
chicago,la,Beat,police_beat_area,DR Number,dr_number
chicago,la,Beat,police_beat_area,Date Reported,date_reported
chicago,la,Beat,police_beat_area,Date Occurred,date_occurred
chicago,la,Beat,police_beat_area,Time Occurred,time_occurred
chicago,la,Beat,police_beat_area,Area ID,area_id
chicago,la,Beat,police_beat_area,Area Name,area_name
chicago,la,Beat,police_beat_area,Reporting District,reporting_district
chicago,la,Beat,police_beat_area,Crime Code,crime_code
chicago,la,Beat,police_beat_area,Crime Code Description,crime_code_description
chicago,la,Beat,police_beat_area,MO Codes,mo_codes
chicago,la,Beat,police_beat_area,Victim Age,victim_age
chicago,la,Beat,police_beat_area,Victim Sex,victim_sex
chicago,la,Beat,police_beat_area,Victim Descent,victim_descent
chicago,la,Beat,police_beat_area,Premise Code,premise_code
chicago,la,Beat,police_beat_area,Premise Description,premise_description
chicago,la,Beat,police_beat_area,Weapon Used Code,weapon_used_code
chicago,la,Beat,police_beat_area,Weapon Description,weapon_description
chicago,la,Beat,police_beat_area,Status Code,status_code
chicago,la,Beat,police_beat_area,Status Description,status_description
chicago,la,Beat,police_beat_area,Crime Code 1,crime_code_1
chicago,la,Beat,police_beat_area,Crime Code 2,crime_code_2
