left_city,right_city,left_column,right_column,lexical_jaccard,exact_match
chicago,la,primary_type,date_occurred,0.0,0
chicago,la,primary_type,time_occurred,0.0,0
chicago,la,primary_type,area_id,0.0,0
chicago,la,primary_type,area_name,0.0,0
chicago,la,primary_type,reporting_district,0.0,0
chicago,la,primary_type,crime_code,0.0,0
chicago,la,primary_type,crime_code_description,0.0,0
chicago,la,primary_type,mo_codes,0.0,0
chicago,la,primary_type,victim_age,0.0,0
chicago,la,primary_type,victim_sex,0.0,0
chicago,la,primary_type,victim_descent,0.0,0
chicago,la,primary_type,premise_code,0.0,0
chicago,la,primary_type,premise_description,0.0,0
chicago,la,primary_type,weapon_used_code,0.0,0
chicago,la,primary_type,weapon_description,0.0,0
chicago,la,primary_type,status_code,0.0,0
chicago,la,primary_type,status_description,0.0,0
chicago,la,primary_type,crime_code_1,0.0,0
chicago,la,primary_type,crime_code_2,0.0,0
chicago,la,primary_type,crime_code_3,0.0,0
chicago,la,primary_type,crime_code_4,0.0,0
chicago,la,primary_type,address,0.0,0
chicago,la,primary_type,cross_street,0.0,0
chicago,la,primary_type,location,0.0,0
chicago,la,description,dr_number,0.0,0
chicago,la,description,date_reported,0.0,0
chicago,la,description,date_occurred,0.0,0
chicago,la,description,time_occurred,0.0,0
chicago,la,description,area_id,0.0,0
chicago,la,description,area_name,0.0,0
chicago,la,description,reporting_district,0.0,0
chicago,la,description,crime_code,0.0,0
chicago,la,description,crime_code_description,0.3333333333333333,0
chicago,la,description,mo_codes,0.0,0
chicago,la,description,victim_age,0.0,0
chicago,la,description,victim_sex,0.0,0
chicago,la,description,victim_descent,0.0,0
chicago,la,description,premise_code,0.0,0
chicago,la,description,premise_description,0.5,0
chicago,la,description,weapon_used_code,0.0,0
chicago,la,description,weapon_description,0.5,0
chicago,la,description,status_code,0.0,0
chicago,la,description,status_description,0.5,0
chicago,la,description,crime_code_1,0.0,0
chicago,la,description,crime_code_2,0.0,0
chicago,la,description,crime_code_3,0.0,0
chicago,la,description,crime_code_4,0.0,0
chicago,la,description,address,0.0,0
chicago,la,description,cross_street,0.0,0
chicago,la,description,location,0.0,0
chicago,la,location_description,dr_number,0.0,0
chicago,la,location_description,date_reported,0.0,0
chicago,la,location_description,date_occurred,0.0,0
chicago,la,location_description,time_occurred,0.0,0
chicago,la,location_description,area_id,0.0,0
chicago,la,location_description,area_name,0.0,0
chicago,la,location_description,reporting_district,0.0,0
chicago,la,location_description,crime_code,0.0,0
chicago,la,location_description,crime_code_description,0.25,0
chicago,la,location_description,mo_codes,0.0,0
chicago,la,location_description,victim_age,0.0,0
chicago,la,location_description,victim_sex,0.0,0
chicago,la,location_description,victim_descent,0.0,0
chicago,la,location_description,premise_code,0.0,0
chicago,la,location_description,premise_description,0.3333333333333333,0
chicago,la,location_description,weapon_used_code,0.0,0
chicago,la,location_description,weapon_description,0.3333333333333333,0
chicago,la,location_description,status_code,0.0,0
chicago,la,location_description,status_description,0.3333333333333333,0
chicago,la,location_description,crime_code_1,0.0,0
chicago,la,location_description,crime_code_2,0.0,0
chicago,la,location_description,crime_code_3,0.0,0
chicago,la,location_description,crime_code_4,0.0,0
chicago,la,location_description,address,0.0,0
chicago,la,location_description,cross_street,0.0,0
chicago,la,location_description,location,0.5,0
chicago,la,arrest,dr_number,0.0,0
chicago,la,arrest,date_reported,0.0,0
chicago,la,arrest,date_occurred,0.0,0
chicago,la,arrest,time_occurred,0.0,0
chicago,la,arrest,area_id,0.0,0
chicago,la,arrest,area_name,0.0,0
chicago,la,arrest,reporting_district,0.0,0
chicago,la,arrest,crime_code,0.0,0
chicago,la,arrest,crime_code_description,0.0,0
chicago,la,arrest,mo_codes,0.0,0
chicago,la,arrest,victim_age,0.0,0
chicago,la,arrest,victim_sex,0.0,0
chicago,la,arrest,victim_descent,0.0,0
chicago,la,arrest,premise_code,0.0,0
chicago,la,arrest,premise_description,0.0,0
chicago,la,arrest,weapon_used_code,0.0,0
chicago,la,arrest,weapon_description,0.0,0
chicago,la,arrest,status_code,0.0,0
chicago,la,arrest,status_description,0.0,0
chicago,la,arrest,crime_code_1,0.0,0
chicago,la,arrest,crime_code_2,0.0,0
chicago,la,arrest,crime_code_3,0.0,0
chicago,la,arrest,crime_code_4,0.0,0
chicago,la,arrest,address,0.0,0
chicago,la,arrest,cross_street,0.0,0
chicago,la,arrest,location,0.0,0
chicago,la,domestic,dr_number,0.0,0
chicago,la,domestic,date_reported,0.0,0
chicago,la,domestic,date_occurred,0.0,0
chicago,la,domestic,time_occurred,0.0,0
chicago,la,domestic,area_id,0.0,0
chicago,la,domestic,area_name,0.0,0
chicago,la,domestic,reporting_district,0.0,0
chicago,la,domestic,crime_code,0.0,0
chicago,la,domestic,crime_code_description,0.0,0
chicago,la,domestic,mo_codes,0.0,0
chicago,la,domestic,victim_age,0.0,0
chicago,la,domestic,victim_sex,0.0,0
chicago,la,domestic,victim_descent,0.0,0
chicago,la,domestic,premise_code,0.0,0
chicago,la,domestic,premise_description,0.0,0
chicago,la,domestic,weapon_used_code,0.0,0
chicago,la,domestic,weapon_description,0.0,0
chicago,la,domestic,status_code,0.0,0
chicago,la,domestic,status_description,0.0,0
chicago,la,domestic,crime_code_1,0.0,0
chicago,la,domestic,crime_code_2,0.0,0
chicago,la,domestic,crime_code_3,0.0,0
chicago,la,domestic,crime_code_4,0.0,0
chicago,la,domestic,address,0.0,0
chicago,la,domestic,cross_street,0.0,0
chicago,la,domestic,location,0.0,0
chicago,la,police_beat_area,dr_number,0.0,0
chicago,la,police_beat_area,date_reported,0.0,0
chicago,la,police_beat_area,date_occurred,0.0,0
chicago,la,police_beat_area,time_occurred,0.0,0
chicago,la,police_beat_area,area_id,0.25,0
chicago,la,police_beat_area,area_name,0.25,0
chicago,la,police_beat_area,reporting_district,0.0,0
chicago,la,police_beat_area,crime_code,0.0,0
chicago,la,police_beat_area,crime_code_description,0.0,0
chicago,la,police_beat_area,mo_codes,0.0,0
chicago,la,police_beat_area,victim_age,0.0,0
chicago,la,police_beat_area,victim_sex,0.0,0
chicago,la,police_beat_area,victim_descent,0.0,0
chicago,la,police_beat_area,premise_code,0.0,0
chicago,la,police_beat_area,premise_description,0.0,0
chicago,la,police_beat_area,weapon_used_code,0.0,0
chicago,la,police_beat_area,weapon_description,0.0,0
chicago,la,police_beat_area,status_code,0.0,0
chicago,la,police_beat_area,status_description,0.0,0
chicago,la,police_beat_area,crime_code_1,0.0,0
chicago,la,police_beat_area,crime_code_2,0.0,0
chicago,la,police_beat_area,crime_code_3,0.0,0
chicago,la,police_beat_area,crime_code_4,0.0,0
chicago,la,police_beat_area,address,0.0,0
chicago,la,police_beat_area,cross_street,0.0,0
chicago,la,police_beat_area,location,0.0,0
chicago,la,district,dr_number,0.0,0
chicago,la,district,date_reported,0.0,0
chicago,la,district,date_occurred,0.0,0
chicago,la,district,time_occurred,0.0,0
chicago,la,district,area_id,0.0,0
chicago,la,district,area_name,0.0,0
chicago,la,district,reporting_district,0.5,0
chicago,la,district,crime_code,0.0,0
chicago,la,district,crime_code_description,0.0,0
chicago,la,district,mo_codes,0.0,0
chicago,la,district,victim_age,0.0,0
chicago,la,district,victim_sex,0.0,0
chicago,la,district,victim_descent,0.0,0
chicago,la,district,premise_code,0.0,0
chicago,la,district,premise_description,0.0,0
chicago,la,district,weapon_used_code,0.0,0
chicago,la,district,weapon_description,0.0,0
chicago,la,district,status_code,0.0,0
chicago,la,district,status_description,0.0,0
chicago,la,district,crime_code_1,0.0,0
chicago,la,district,crime_code_2,0.0,0
chicago,la,district,crime_code_3,0.0,0
chicago,la,district,crime_code_4,0.0,0
chicago,la,district,address,0.0,0
chicago,la,district,cross_street,0.0,0
chicago,la,district,location,0.0,0
chicago,la,ward,dr_number,0.0,0
chicago,la,ward,date_reported,0.0,0
chicago,la,ward,date_occurred,0.0,0
chicago,la,ward,time_occurred,0.0,0
chicago,la,ward,area_id,0.0,0
chicago,la,ward,area_name,0.0,0
chicago,la,ward,reporting_district,0.0,0
chicago,la,ward,crime_code,0.0,0
chicago,la,ward,crime_code_description,0.0,0
chicago,la,ward,mo_codes,0.0,0
chicago,la,ward,victim_age,0.0,0
chicago,la,ward,victim_sex,0.0,0
chicago,la,ward,victim_descent,0.0,0
chicago,la,ward,premise_code,0.0,0
chicago,la,ward,premise_description,0.0,0
chicago,la,ward,weapon_used_code,0.0,0
chicago,la,ward,weapon_description,0.0,0
chicago,la,ward,status_code,0.0,0
chicago,la,ward,status_description,0.0,0
chicago,la,ward,crime_code_1,0.0,0
chicago,la,ward,crime_code_2,0.0,0
chicago,la,ward,crime_code_3,0.0,0
chicago,la,ward,crime_code_4,0.0,0
chicago,la,ward,address,0.0,0
chicago,la,ward,cross_street,0.0,0
chicago,la,ward,location,0.0,0
chicago,la,community_area,dr_number,0.0,0
chicago,la,community_area,date_reported,0.0,0
chicago,la,community_area,date_occurred,0.0,0
chicago,la,community_area,time_occurred,0.0,0
chicago,la,community_area,area_id,0.3333333333333333,0
chicago,la,community_area,area_name,0.3333333333333333,0
chicago,la,community_area,reporting_district,0.0,0
chicago,la,community_area,crime_code,0.0,0
chicago,la,community_area,crime_code_description,0.0,0
chicago,la,community_area,mo_codes,0.0,0
chicago,la,community_area,victim_age,0.0,0
chicago,la,community_area,victim_sex,0.0,0
chicago,la,community_area,victim_descent,0.0,0
chicago,la,community_area,premise_code,0.0,0
chicago,la,community_area,premise_description,0.0,0
chicago,la,community_area,weapon_used_code,0.0,0
chicago,la,community_area,weapon_description,0.0,0
chicago,la,community_area,status_code,0.0,0
chicago,la,community_area,status_description,0.0,0
chicago,la,community_area,crime_code_1,0.0,0
chicago,la,community_area,crime_code_2,0.0,0
chicago,la,community_area,crime_code_3,0.0,0
chicago,la,community_area,crime_code_4,0.0,0
chicago,la,community_area,address,0.0,0
chicago,la,community_area,cross_street,0.0,0
chicago,la,community_area,location,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,dr_number,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,date_reported,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,date_occurred,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,time_occurred,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,area_id,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,area_name,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,reporting_district,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,crime_code,0.16666666666666666,0
chicago,la,federal_bureau_of_investigation_code_code,crime_code_description,0.14285714285714285,0
chicago,la,federal_bureau_of_investigation_code_code,mo_codes,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,victim_age,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,victim_sex,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,victim_descent,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,premise_code,0.16666666666666666,0
chicago,la,federal_bureau_of_investigation_code_code,premise_description,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,weapon_used_code,0.14285714285714285,0
chicago,la,federal_bureau_of_investigation_code_code,weapon_description,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,status_code,0.16666666666666666,0
chicago,la,federal_bureau_of_investigation_code_code,status_description,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,crime_code_1,0.14285714285714285,0
chicago,la,federal_bureau_of_investigation_code_code,crime_code_2,0.14285714285714285,0
chicago,la,federal_bureau_of_investigation_code_code,crime_code_3,0.14285714285714285,0
chicago,la,federal_bureau_of_investigation_code_code,crime_code_4,0.14285714285714285,0
chicago,la,federal_bureau_of_investigation_code_code,address,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,cross_street,0.0,0
chicago,la,federal_bureau_of_investigation_code_code,location,0.0,0
chicago,la,x_coordinate,dr_number,0.0,0
chicago,la,x_coordinate,date_reported,0.0,0
chicago,la,x_coordinate,date_occurred,0.0,0
chicago,la,x_coordinate,time_occurred,0.0,0
chicago,la,x_coordinate,area_id,0.0,0
chicago,la,x_coordinate,area_name,0.0,0
chicago,la,x_coordinate,reporting_district,0.0,0
chicago,la,x_coordinate,crime_code,0.0,0
chicago,la,x_coordinate,crime_code_description,0.0,0
chicago,la,x_coordinate,mo_codes,0.0,0
chicago,la,x_coordinate,victim_age,0.0,0
chicago,la,x_coordinate,victim_sex,0.0,0
chicago,la,x_coordinate,victim_descent,0.0,0
chicago,la,x_coordinate,premise_code,0.0,0
chicago,la,x_coordinate,premise_description,0.0,0
chicago,la,x_coordinate,weapon_used_code,0.0,0
chicago,la,x_coordinate,weapon_description,0.0,0
chicago,la,x_coordinate,status_code,0.0,0
chicago,la,x_coordinate,status_description,0.0,0
chicago,la,x_coordinate,crime_code_1,0.0,0
chicago,la,x_coordinate,crime_code_2,0.0,0
chicago,la,x_coordinate,crime_code_3,0.0,0
chicago,la,x_coordinate,crime_code_4,0.0,0
chicago,la,x_coordinate,address,0.0,0
chicago,la,x_coordinate,cross_street,0.0,0
chicago,la,x_coordinate,location,0.0,0
chicago,la,y_coordinate,dr_number,0.0,0
chicago,la,y_coordinate,date_reported,0.0,0
chicago,la,y_coordinate,date_occurred,0.0,0
chicago,la,y_coordinate,time_occurred,0.0,0
chicago,la,y_coordinate,area_id,0.0,0
chicago,la,y_coordinate,area_name,0.0,0
chicago,la,y_coordinate,reporting_district,0.0,0
chicago,la,y_coordinate,crime_code,0.0,0
chicago,la,y_coordinate,crime_code_description,0.0,0
chicago,la,y_coordinate,mo_codes,0.0,0
chicago,la,y_coordinate,victim_age,0.0,0
chicago,la,y_coordinate,victim_sex,0.0,0
chicago,la,y_coordinate,victim_descent,0.0,0
chicago,la,y_coordinate,premise_code,0.0,0
chicago,la,y_coordinate,premise_description,0.0,0
chicago,la,y_coordinate,weapon_used_code,0.0,0
chicago,la,y_coordinate,weapon_description,0.0,0
chicago,la,y_coordinate,status_code,0.0,0
chicago,la,y_coordinate,status_description,0.0,0
chicago,la,y_coordinate,crime_code_1,0.0,0
chicago,la,y_coordinate,crime_code_2,0.0,0
chicago,la,y_coordinate,crime_code_3,0.0,0
chicago,la,y_coordinate,crime_code_4,0.0,0
chicago,la,y_coordinate,address,0.0,0
chicago,la,y_coordinate,cross_street,0.0,0
chicago,la,y_coordinate,location,0.0,0
chicago,la,year,dr_number,0.0,0
chicago,la,year,date_reported,0.0,0
chicago,la,year,date_occurred,0.0,0
chicago,la,year,time_occurred,0.0,0
chicago,la,year,area_id,0.0,0
chicago,la,year,area_name,0.0,0
chicago,la,year,reporting_district,0.0,0
chicago,la,year,crime_code,0.0,0
chicago,la,year,crime_code_description,0.0,0
chicago,la,year,mo_codes,0.0,0
chicago,la,year,victim_age,0.0,0
chicago,la,year,victim_sex,0.0,0
chicago,la,year,victim_descent,0.0,0
chicago,la,year,premise_code,0.0,0
chicago,la,year,premise_description,0.0,0
chicago,la,year,weapon_used_code,0.0,0
chicago,la,year,weapon_description,0.0,0
chicago,la,year,status_code,0.0,0
chicago,la,year,status_description,0.0,0
chicago,la,year,crime_code_1,0.0,0
chicago,la,year,crime_code_2,0.0,0
chicago,la,year,crime_code_3,0.0,0
chicago,la,year,crime_code_4,0.0,0
chicago,la,year,address,0.0,0
chicago,la,year,cross_street,0.0,0
chicago,la,year,location,0.0,0
chicago,la,updated_on,dr_number,0.0,0
chicago,la,updated_on,date_reported,0.0,0
chicago,la,updated_on,date_occurred,0.0,0
chicago,la,updated_on,time_occurred,0.0,0
chicago,la,updated_on,area_id,0.0,0
chicago,la,updated_on,area_name,0.0,0
chicago,la,updated_on,reporting_district,0.0,0
chicago,la,updated_on,crime_code,0.0,0
chicago,la,updated_on,crime_code_description,0.0,0
chicago,la,updated_on,mo_codes,0.0,0
chicago,la,updated_on,victim_age,0.0,0
chicago,la,updated_on,victim_sex,0.0,0
chicago,la,updated_on,victim_descent,0.0,0
chicago,la,updated_on,premise_code,0.0,0
chicago,la,updated_on,premise_description,0.0,0
chicago,la,updated_on,weapon_used_code,0.0,0
chicago,la,updated_on,weapon_description,0.0,0
chicago,la,updated_on,status_code,0.0,0
chicago,la,updated_on,status_description,0.0,0
chicago,la,updated_on,crime_code_1,0.0,0
chicago,la,updated_on,crime_code_2,0.0,0
chicago,la,updated_on,crime_code_3,0.0,0
chicago,la,updated_on,crime_code_4,0.0,0
chicago,la,updated_on,address,0.0,0
chicago,la,updated_on,cross_street,0.0,0
chicago,la,updated_on,location,0.0,0
chicago,la,latitude,dr_number,0.0,0
chicago,la,latitude,date_reported,0.0,0
chicago,la,latitude,date_occurred,0.0,0
chicago,la,latitude,time_occurred,0.0,0
chicago,la,latitude,area_id,0.0,0
chicago,la,latitude,area_name,0.0,0
chicago,la,latitude,reporting_district,0.0,0
chicago,la,latitude,crime_code,0.0,0
chicago,la,latitude,crime_code_description,0.0,0
chicago,la,latitude,mo_codes,0.0,0
chicago,la,latitude,victim_age,0.0,0
chicago,la,latitude,victim_sex,0.0,0
chicago,la,latitude,victim_descent,0.0,0
chicago,la,latitude,premise_code,0.0,0
chicago,la,latitude,premise_description,0.0,0
chicago,la,latitude,weapon_used_code,0.0,0
chicago,la,latitude,weapon_description,0.0,0
chicago,la,latitude,status_code,0.0,0
chicago,la,latitude,status_description,0.0,0
chicago,la,latitude,crime_code_1,0.0,0
chicago,la,latitude,crime_code_2,0.0,0
chicago,la,latitude,crime_code_3,0.0,0
chicago,la,latitude,crime_code_4,0.0,0
chicago,la,latitude,address,0.0,0
chicago,la,latitude,cross_street,0.0,0
chicago,la,latitude,location,0.0,0
chicago,la,longitude,dr_number,0.0,0
chicago,la,longitude,date_reported,0.0,0
chicago,la,longitude,date_occurred,0.0,0
chicago,la,longitude,time_occurred,0.0,0
chicago,la,longitude,area_id,0.0,0
chicago,la,longitude,area_name,0.0,0
chicago,la,longitude,reporting_district,0.0,0
chicago,la,longitude,crime_code,0.0,0
chicago,la,longitude,crime_code_description,0.0,0
chicago,la,longitude,mo_codes,0.0,0
chicago,la,longitude,victim_age,0.0,0
chicago,la,longitude,victim_sex,0.0,0
chicago,la,longitude,victim_descent,0.0,0
chicago,la,longitude,premise_code,0.0,0
chicago,la,longitude,premise_description,0.0,0
chicago,la,longitude,weapon_used_code,0.0,0
chicago,la,longitude,weapon_description,0.0,0
chicago,la,longitude,status_code,0.0,0
chicago,la,longitude,status_description,0.0,0
chicago,la,longitude,crime_code_1,0.0,0
chicago,la,longitude,crime_code_2,0.0,0
chicago,la,longitude,crime_code_3,0.0,0
chicago,la,longitude,crime_code_4,0.0,0
chicago,la,longitude,address,0.0,0
chicago,la,longitude,cross_street,0.0,0
chicago,la,longitude,location,0.0,0
chicago,la,location,dr_number,0.0,0
chicago,la,location,date_reported,0.0,0
chicago,la,location,date_occurred,0.0,0
chicago,la,location,time_occurred,0.0,0
chicago,la,location,area_id,0.0,0
chicago,la,location,area_name,0.0,0
chicago,la,location,reporting_district,0.0,0
chicago,la,location,crime_code,0.0,0
chicago,la,location,crime_code_description,0.0,0
chicago,la,location,mo_codes,0.0,0
chicago,la,location,victim_age,0.0,0
chicago,la,location,victim_sex,0.0,0
chicago,la,location,victim_descent,0.0,0
chicago,la,location,premise_code,0.0,0
chicago,la,location,premise_description,0.0,0
chicago,la,location,weapon_used_code,0.0,0
chicago,la,location,weapon_description,0.0,0
chicago,la,location,status_code,0.0,0
chicago,la,location,status_description,0.0,0
chicago,la,location,crime_code_1,0.0,0
chicago,la,location,crime_code_2,0.0,0
chicago,la,location,crime_code_3,0.0,0
chicago,la,location,crime_code_4,0.0,0
chicago,la,location,address,0.0,0
chicago,la,location,cross_street,0.0,0
chicago,la,location,location,1.0,1
sf,la,police_department_incident_id,dr_number,0.0,0
sf,la,police_department_incident_id,date_reported,0.0,0
sf,la,police_department_incident_id,date_occurred,0.0,0
sf,la,police_department_incident_id,time_occurred,0.0,0
sf,la,police_department_incident_id,area_id,0.2,0
sf,la,police_department_incident_id,area_name,0.0,0
sf,la,police_department_incident_id,reporting_district,0.0,0
sf,la,police_department_incident_id,crime_code,0.0,0
sf,la,police_department_incident_id,crime_code_description,0.0,0
sf,la,police_department_incident_id,mo_codes,0.0,0
sf,la,police_department_incident_id,victim_age,0.0,0
sf,la,police_department_incident_id,victim_sex,0.0,0
sf,la,police_department_incident_id,victim_descent,0.0,0
sf,la,police_department_incident_id,premise_code,0.0,0
sf,la,police_department_incident_id,premise_description,0.0,0
sf,la,police_department_incident_id,weapon_used_code,0.0,0
sf,la,police_department_incident_id,weapon_description,0.0,0
sf,la,police_department_incident_id,status_code,0.0,0
sf,la,police_department_incident_id,status_description,0.0,0
sf,la,police_department_incident_id,crime_code_1,0.0,0
sf,la,police_department_incident_id,crime_code_2,0.0,0
sf,la,police_department_incident_id,crime_code_3,0.0,0
sf,la,police_department_incident_id,crime_code_4,0.0,0
sf,la,police_department_incident_id,address,0.0,0
sf,la,police_department_incident_id,cross_street,0.0,0
sf,la,police_department_incident_id,location,0.0,0
sf,la,incidntnum,dr_number,0.0,0
sf,la,incidntnum,date_reported,0.0,0
sf,la,incidntnum,date_occurred,0.0,0
sf,la,incidntnum,time_occurred,0.0,0
sf,la,incidntnum,area_id,0.0,0
sf,la,incidntnum,area_name,0.0,0
sf,la,incidntnum,reporting_district,0.0,0
sf,la,incidntnum,crime_code,0.0,0
sf,la,incidntnum,crime_code_description,0.0,0
sf,la,incidntnum,mo_codes,0.0,0
sf,la,incidntnum,victim_age,0.0,0
sf,la,incidntnum,victim_sex,0.0,0
sf,la,incidntnum,victim_descent,0.0,0
sf,la,incidntnum,premise_code,0.0,0
sf,la,incidntnum,premise_description,0.0,0
sf,la,incidntnum,weapon_used_code,0.0,0
sf,la,incidntnum,weapon_description,0.0,0
sf,la,incidntnum,status_code,0.0,0
sf,la,incidntnum,status_description,0.0,0
sf,la,incidntnum,crime_code_1,0.0,0
sf,la,incidntnum,crime_code_2,0.0,0
sf,la,incidntnum,crime_code_3,0.0,0
sf,la,incidntnum,crime_code_4,0.0,0
sf,la,incidntnum,address,0.0,0
sf,la,incidntnum,cross_street,0.0,0
sf,la,incidntnum,location,0.0,0
sf,la,incident_code,dr_number,0.0,0
sf,la,incident_code,date_reported,0.0,0
sf,la,incident_code,date_occurred,0.0,0
sf,la,incident_code,time_occurred,0.0,0
sf,la,incident_code,area_id,0.0,0
sf,la,incident_code,area_name,0.0,0
sf,la,incident_code,reporting_district,0.0,0
sf,la,incident_code,crime_code,0.3333333333333333,0
sf,la,incident_code,crime_code_description,0.25,0
sf,la,incident_code,mo_codes,0.0,0
sf,la,incident_code,victim_age,0.0,0
sf,la,incident_code,victim_sex,0.0,0
sf,la,incident_code,victim_descent,0.0,0
sf,la,incident_code,premise_code,0.3333333333333333,0
sf,la,incident_code,premise_description,0.0,0
sf,la,incident_code,weapon_used_code,0.25,0
sf,la,incident_code,weapon_description,0.0,0
sf,la,incident_code,status_code,0.3333333333333333,0
sf,la,incident_code,status_description,0.0,0
sf,la,incident_code,crime_code_1,0.25,0
sf,la,incident_code,crime_code_2,0.25,0
sf,la,incident_code,crime_code_3,0.25,0
sf,la,incident_code,crime_code_4,0.25,0
sf,la,incident_code,address,0.0,0
sf,la,incident_code,cross_street,0.0,0
sf,la,incident_code,location,0.0,0
sf,la,category,dr_number,0.0,0
sf,la,category,date_reported,0.0,0
sf,la,category,date_occurred,0.0,0
sf,la,category,time_occurred,0.0,0
sf,la,category,area_id,0.0,0
sf,la,category,area_name,0.0,0
sf,la,category,reporting_district,0.0,0
sf,la,category,crime_code,0.0,0
sf,la,category,crime_code_description,0.0,0
sf,la,category,mo_codes,0.0,0
sf,la,category,victim_age,0.0,0
sf,la,category,victim_sex,0.0,0
sf,la,category,victim_descent,0.0,0
sf,la,category,premise_code,0.0,0
sf,la,category,premise_description,0.0,0
sf,la,category,weapon_used_code,0.0,0
sf,la,category,weapon_description,0.0,0
sf,la,category,status_code,0.0,0
sf,la,category,status_description,0.0,0
sf,la,category,crime_code_1,0.0,0
sf,la,category,crime_code_2,0.0,0
sf,la,category,crime_code_3,0.0,0
sf,la,category,crime_code_4,0.0,0
sf,la,category,address,0.0,0
sf,la,category,cross_street,0.0,0
sf,la,category,location,0.0,0
sf,la,descript,dr_number,0.0,0
sf,la,descript,date_reported,0.0,0
sf,la,descript,date_occurred,0.0,0
sf,la,descript,time_occurred,0.0,0
sf,la,descript,area_id,0.0,0
sf,la,descript,area_name,0.0,0
sf,la,descript,reporting_district,0.0,0
sf,la,descript,crime_code,0.0,0
sf,la,descript,crime_code_description,0.0,0
sf,la,descript,mo_codes,0.0,0
sf,la,descript,victim_age,0.0,0
sf,la,descript,victim_sex,0.0,0
sf,la,descript,victim_descent,0.0,0
sf,la,descript,premise_code,0.0,0
sf,la,descript,premise_description,0.0,0
sf,la,descript,weapon_used_code,0.0,0
sf,la,descript,weapon_description,0.0,0
sf,la,descript,status_code,0.0,0
sf,la,descript,status_description,0.0,0
sf,la,descript,crime_code_1,0.0,0
sf,la,descript,crime_code_2,0.0,0
sf,la,descript,crime_code_3,0.0,0
sf,la,descript,crime_code_4,0.0,0
sf,la,descript,address,0.0,0
sf,la,descript,cross_street,0.0,0
sf,la,descript,location,0.0,0
sf,la,dayofweek,dr_number,0.0,0
sf,la,dayofweek,date_reported,0.0,0
sf,la,dayofweek,date_occurred,0.0,0
sf,la,dayofweek,time_occurred,0.0,0
sf,la,dayofweek,area_id,0.0,0
sf,la,dayofweek,area_name,0.0,0
sf,la,dayofweek,reporting_district,0.0,0
sf,la,dayofweek,crime_code,0.0,0
sf,la,dayofweek,crime_code_description,0.0,0
sf,la,dayofweek,mo_codes,0.0,0
sf,la,dayofweek,victim_age,0.0,0
sf,la,dayofweek,victim_sex,0.0,0
sf,la,dayofweek,victim_descent,0.0,0
sf,la,dayofweek,premise_code,0.0,0
sf,la,dayofweek,premise_description,0.0,0
sf,la,dayofweek,weapon_used_code,0.0,0
sf,la,dayofweek,weapon_description,0.0,0
sf,la,dayofweek,status_code,0.0,0
sf,la,dayofweek,status_description,0.0,0
sf,la,dayofweek,crime_code_1,0.0,0
sf,la,dayofweek,crime_code_2,0.0,0
sf,la,dayofweek,crime_code_3,0.0,0
sf,la,dayofweek,crime_code_4,0.0,0
sf,la,dayofweek,address,0.0,0
sf,la,dayofweek,cross_street,0.0,0
sf,la,dayofweek,location,0.0,0
sf,la,date,dr_number,0.0,0
sf,la,date,date_reported,0.5,0
sf,la,date,date_occurred,0.5,0
sf,la,date,time_occurred,0.0,0
sf,la,date,area_id,0.0,0
sf,la,date,area_name,0.0,0
sf,la,date,reporting_district,0.0,0
sf,la,date,crime_code,0.0,0
sf,la,date,crime_code_description,0.0,0
sf,la,date,mo_codes,0.0,0
sf,la,date,victim_age,0.0,0
sf,la,date,victim_sex,0.0,0
sf,la,date,victim_descent,0.0,0
sf,la,date,premise_code,0.0,0
sf,la,date,premise_description,0.0,0
sf,la,date,weapon_used_code,0.0,0
sf,la,date,weapon_description,0.0,0
sf,la,date,status_code,0.0,0
sf,la,date,status_description,0.0,0
sf,la,date,crime_code_1,0.0,0
sf,la,date,crime_code_2,0.0,0
sf,la,date,crime_code_3,0.0,0
sf,la,date,crime_code_4,0.0,0
sf,la,date,address,0.0,0
sf,la,date,cross_street,0.0,0
sf,la,date,location,0.0,0
sf,la,time,dr_number,0.0,0
sf,la,time,date_reported,0.0,0
sf,la,time,date_occurred,0.0,0
sf,la,time,time_occurred,0.5,0
sf,la,time,area_id,0.0,0
sf,la,time,area_name,0.0,0
sf,la,time,reporting_district,0.0,0
sf,la,time,crime_code,0.0,0
sf,la,time,crime_code_description,0.0,0
sf,la,time,mo_codes,0.0,0
sf,la,time,victim_age,0.0,0
sf,la,time,victim_sex,0.0,0
sf,la,time,victim_descent,0.0,0
