left_city,right_city,left_column_original,left_column_final,right_column_original,right_column_final,left_header_only,right_header_only,left_header_with_context,right_header_with_context
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,MO Codes,mo_codes,federal_bureau_of_investigation_code_code,mo_codes,federal_bureau_of_investigation_code_code,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Victim Age,victim_age,federal_bureau_of_investigation_code_code,victim_age,federal_bureau_of_investigation_code_code,victim_age
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Victim Sex,victim_sex,federal_bureau_of_investigation_code_code,victim_sex,federal_bureau_of_investigation_code_code,victim_sex
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Victim Descent,victim_descent,federal_bureau_of_investigation_code_code,victim_descent,federal_bureau_of_investigation_code_code,victim_descent
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Premise Code,premise_code,federal_bureau_of_investigation_code_code,premise_code,federal_bureau_of_investigation_code_code,premise_code
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Premise Description,premise_description,federal_bureau_of_investigation_code_code,premise_description,federal_bureau_of_investigation_code_code,premise_description
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Weapon Used Code,weapon_used_code,federal_bureau_of_investigation_code_code,weapon_used_code,federal_bureau_of_investigation_code_code,weapon_used_code
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Weapon Description,weapon_description,federal_bureau_of_investigation_code_code,weapon_description,federal_bureau_of_investigation_code_code,weapon_description
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Status Code,status_code,federal_bureau_of_investigation_code_code,status_code,federal_bureau_of_investigation_code_code,status_code
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Status Description,status_description,federal_bureau_of_investigation_code_code,status_description,federal_bureau_of_investigation_code_code,status_description
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 1,crime_code_1,federal_bureau_of_investigation_code_code,crime_code_1,federal_bureau_of_investigation_code_code,crime_code_1
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 2,crime_code_2,federal_bureau_of_investigation_code_code,crime_code_2,federal_bureau_of_investigation_code_code,crime_code_2
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 3,crime_code_3,federal_bureau_of_investigation_code_code,crime_code_3,federal_bureau_of_investigation_code_code,crime_code_3
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Crime Code 4,crime_code_4,federal_bureau_of_investigation_code_code,crime_code_4,federal_bureau_of_investigation_code_code,crime_code_4
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Address,address,federal_bureau_of_investigation_code_code,address,federal_bureau_of_investigation_code_code,address
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Cross Street,cross_street,federal_bureau_of_investigation_code_code,cross_street,federal_bureau_of_investigation_code_code,cross_street | Cross Street of rounded Address.
chicago,la,FBI Code,federal_bureau_of_investigation_code_code,Location ,location,federal_bureau_of_investigation_code_code,location,federal_bureau_of_investigation_code_code,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,X Coordinate,x_coordinate,DR Number,dr_number,x_coordinate,dr_number,x_coordinate,dr_number
chicago,la,X Coordinate,x_coordinate,Date Reported,date_reported,x_coordinate,date_reported,x_coordinate,date_reported
chicago,la,X Coordinate,x_coordinate,Date Occurred,date_occurred,x_coordinate,date_occurred,x_coordinate,date_occurred
chicago,la,X Coordinate,x_coordinate,Time Occurred,time_occurred,x_coordinate,time_occurred,x_coordinate,time_occurred
chicago,la,X Coordinate,x_coordinate,Area ID,area_id,x_coordinate,area_id,x_coordinate,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,X Coordinate,x_coordinate,Area Name,area_name,x_coordinate,area_name,x_coordinate,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,X Coordinate,x_coordinate,Reporting District,reporting_district,x_coordinate,reporting_district,x_coordinate,reporting_district
chicago,la,X Coordinate,x_coordinate,Crime Code,crime_code,x_coordinate,crime_code,x_coordinate,crime_code
chicago,la,X Coordinate,x_coordinate,Crime Code Description,crime_code_description,x_coordinate,crime_code_description,x_coordinate,crime_code_description
chicago,la,X Coordinate,x_coordinate,MO Codes,mo_codes,x_coordinate,mo_codes,x_coordinate,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,X Coordinate,x_coordinate,Victim Age,victim_age,x_coordinate,victim_age,x_coordinate,victim_age
chicago,la,X Coordinate,x_coordinate,Victim Sex,victim_sex,x_coordinate,victim_sex,x_coordinate,victim_sex
chicago,la,X Coordinate,x_coordinate,Victim Descent,victim_descent,x_coordinate,victim_descent,x_coordinate,victim_descent
chicago,la,X Coordinate,x_coordinate,Premise Code,premise_code,x_coordinate,premise_code,x_coordinate,premise_code
chicago,la,X Coordinate,x_coordinate,Premise Description,premise_description,x_coordinate,premise_description,x_coordinate,premise_description
chicago,la,X Coordinate,x_coordinate,Weapon Used Code,weapon_used_code,x_coordinate,weapon_used_code,x_coordinate,weapon_used_code
chicago,la,X Coordinate,x_coordinate,Weapon Description,weapon_description,x_coordinate,weapon_description,x_coordinate,weapon_description
chicago,la,X Coordinate,x_coordinate,Status Code,status_code,x_coordinate,status_code,x_coordinate,status_code
chicago,la,X Coordinate,x_coordinate,Status Description,status_description,x_coordinate,status_description,x_coordinate,status_description
chicago,la,X Coordinate,x_coordinate,Crime Code 1,crime_code_1,x_coordinate,crime_code_1,x_coordinate,crime_code_1
chicago,la,X Coordinate,x_coordinate,Crime Code 2,crime_code_2,x_coordinate,crime_code_2,x_coordinate,crime_code_2
chicago,la,X Coordinate,x_coordinate,Crime Code 3,crime_code_3,x_coordinate,crime_code_3,x_coordinate,crime_code_3
chicago,la,X Coordinate,x_coordinate,Crime Code 4,crime_code_4,x_coordinate,crime_code_4,x_coordinate,crime_code_4
chicago,la,X Coordinate,x_coordinate,Address,address,x_coordinate,address,x_coordinate,address
chicago,la,X Coordinate,x_coordinate,Cross Street,cross_street,x_coordinate,cross_street,x_coordinate,cross_street | Cross Street of rounded Address.
chicago,la,X Coordinate,x_coordinate,Location ,location,x_coordinate,location,x_coordinate,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,Y Coordinate,y_coordinate,DR Number,dr_number,y_coordinate,dr_number,y_coordinate,dr_number
chicago,la,Y Coordinate,y_coordinate,Date Reported,date_reported,y_coordinate,date_reported,y_coordinate,date_reported
chicago,la,Y Coordinate,y_coordinate,Date Occurred,date_occurred,y_coordinate,date_occurred,y_coordinate,date_occurred
chicago,la,Y Coordinate,y_coordinate,Time Occurred,time_occurred,y_coordinate,time_occurred,y_coordinate,time_occurred
chicago,la,Y Coordinate,y_coordinate,Area ID,area_id,y_coordinate,area_id,y_coordinate,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,Y Coordinate,y_coordinate,Area Name,area_name,y_coordinate,area_name,y_coordinate,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,Y Coordinate,y_coordinate,Reporting District,reporting_district,y_coordinate,reporting_district,y_coordinate,reporting_district
chicago,la,Y Coordinate,y_coordinate,Crime Code,crime_code,y_coordinate,crime_code,y_coordinate,crime_code
chicago,la,Y Coordinate,y_coordinate,Crime Code Description,crime_code_description,y_coordinate,crime_code_description,y_coordinate,crime_code_description
chicago,la,Y Coordinate,y_coordinate,MO Codes,mo_codes,y_coordinate,mo_codes,y_coordinate,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,Y Coordinate,y_coordinate,Victim Age,victim_age,y_coordinate,victim_age,y_coordinate,victim_age
chicago,la,Y Coordinate,y_coordinate,Victim Sex,victim_sex,y_coordinate,victim_sex,y_coordinate,victim_sex
chicago,la,Y Coordinate,y_coordinate,Victim Descent,victim_descent,y_coordinate,victim_descent,y_coordinate,victim_descent
chicago,la,Y Coordinate,y_coordinate,Premise Code,premise_code,y_coordinate,premise_code,y_coordinate,premise_code
chicago,la,Y Coordinate,y_coordinate,Premise Description,premise_description,y_coordinate,premise_description,y_coordinate,premise_description
chicago,la,Y Coordinate,y_coordinate,Weapon Used Code,weapon_used_code,y_coordinate,weapon_used_code,y_coordinate,weapon_used_code
chicago,la,Y Coordinate,y_coordinate,Weapon Description,weapon_description,y_coordinate,weapon_description,y_coordinate,weapon_description
chicago,la,Y Coordinate,y_coordinate,Status Code,status_code,y_coordinate,status_code,y_coordinate,status_code
chicago,la,Y Coordinate,y_coordinate,Status Description,status_description,y_coordinate,status_description,y_coordinate,status_description
chicago,la,Y Coordinate,y_coordinate,Crime Code 1,crime_code_1,y_coordinate,crime_code_1,y_coordinate,crime_code_1
chicago,la,Y Coordinate,y_coordinate,Crime Code 2,crime_code_2,y_coordinate,crime_code_2,y_coordinate,crime_code_2
chicago,la,Y Coordinate,y_coordinate,Crime Code 3,crime_code_3,y_coordinate,crime_code_3,y_coordinate,crime_code_3
chicago,la,Y Coordinate,y_coordinate,Crime Code 4,crime_code_4,y_coordinate,crime_code_4,y_coordinate,crime_code_4
chicago,la,Y Coordinate,y_coordinate,Address,address,y_coordinate,address,y_coordinate,address
chicago,la,Y Coordinate,y_coordinate,Cross Street,cross_street,y_coordinate,cross_street,y_coordinate,cross_street | Cross Street of rounded Address.
chicago,la,Y Coordinate,y_coordinate,Location ,location,y_coordinate,location,y_coordinate,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,Year,year,DR Number,dr_number,year,dr_number,year,dr_number
chicago,la,Year,year,Date Reported,date_reported,year,date_reported,year,date_reported
chicago,la,Year,year,Date Occurred,date_occurred,year,date_occurred,year,date_occurred
chicago,la,Year,year,Time Occurred,time_occurred,year,time_occurred,year,time_occurred
chicago,la,Year,year,Area ID,area_id,year,area_id,year,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,Year,year,Area Name,area_name,year,area_name,year,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,Year,year,Reporting District,reporting_district,year,reporting_district,year,reporting_district
chicago,la,Year,year,Crime Code,crime_code,year,crime_code,year,crime_code
chicago,la,Year,year,Crime Code Description,crime_code_description,year,crime_code_description,year,crime_code_description
chicago,la,Year,year,MO Codes,mo_codes,year,mo_codes,year,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,Year,year,Victim Age,victim_age,year,victim_age,year,victim_age
chicago,la,Year,year,Victim Sex,victim_sex,year,victim_sex,year,victim_sex
chicago,la,Year,year,Victim Descent,victim_descent,year,victim_descent,year,victim_descent
chicago,la,Year,year,Premise Code,premise_code,year,premise_code,year,premise_code
chicago,la,Year,year,Premise Description,premise_description,year,premise_description,year,premise_description
chicago,la,Year,year,Weapon Used Code,weapon_used_code,year,weapon_used_code,year,weapon_used_code
chicago,la,Year,year,Weapon Description,weapon_description,year,weapon_description,year,weapon_description
chicago,la,Year,year,Status Code,status_code,year,status_code,year,status_code
chicago,la,Year,year,Status Description,status_description,year,status_description,year,status_description
chicago,la,Year,year,Crime Code 1,crime_code_1,year,crime_code_1,year,crime_code_1
chicago,la,Year,year,Crime Code 2,crime_code_2,year,crime_code_2,year,crime_code_2
chicago,la,Year,year,Crime Code 3,crime_code_3,year,crime_code_3,year,crime_code_3
chicago,la,Year,year,Crime Code 4,crime_code_4,year,crime_code_4,year,crime_code_4
chicago,la,Year,year,Address,address,year,address,year,address
chicago,la,Year,year,Cross Street,cross_street,year,cross_street,year,cross_street | Cross Street of rounded Address.
chicago,la,Year,year,Location ,location,year,location,year,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,Updated On,updated_on,DR Number,dr_number,updated_on,dr_number,updated_on,dr_number
chicago,la,Updated On,updated_on,Date Reported,date_reported,updated_on,date_reported,updated_on,date_reported
chicago,la,Updated On,updated_on,Date Occurred,date_occurred,updated_on,date_occurred,updated_on,date_occurred
chicago,la,Updated On,updated_on,Time Occurred,time_occurred,updated_on,time_occurred,updated_on,time_occurred
chicago,la,Updated On,updated_on,Area ID,area_id,updated_on,area_id,updated_on,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,Updated On,updated_on,Area Name,area_name,updated_on,area_name,updated_on,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,Updated On,updated_on,Reporting District,reporting_district,updated_on,reporting_district,updated_on,reporting_district
chicago,la,Updated On,updated_on,Crime Code,crime_code,updated_on,crime_code,updated_on,crime_code
chicago,la,Updated On,updated_on,Crime Code Description,crime_code_description,updated_on,crime_code_description,updated_on,crime_code_description
chicago,la,Updated On,updated_on,MO Codes,mo_codes,updated_on,mo_codes,updated_on,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,Updated On,updated_on,Victim Age,victim_age,updated_on,victim_age,updated_on,victim_age
chicago,la,Updated On,updated_on,Victim Sex,victim_sex,updated_on,victim_sex,updated_on,victim_sex
chicago,la,Updated On,updated_on,Victim Descent,victim_descent,updated_on,victim_descent,updated_on,victim_descent
chicago,la,Updated On,updated_on,Premise Code,premise_code,updated_on,premise_code,updated_on,premise_code
chicago,la,Updated On,updated_on,Premise Description,premise_description,updated_on,premise_description,updated_on,premise_description
chicago,la,Updated On,updated_on,Weapon Used Code,weapon_used_code,updated_on,weapon_used_code,updated_on,weapon_used_code
chicago,la,Updated On,updated_on,Weapon Description,weapon_description,updated_on,weapon_description,updated_on,weapon_description
chicago,la,Updated On,updated_on,Status Code,status_code,updated_on,status_code,updated_on,status_code
chicago,la,Updated On,updated_on,Status Description,status_description,updated_on,status_description,updated_on,status_description
chicago,la,Updated On,updated_on,Crime Code 1,crime_code_1,updated_on,crime_code_1,updated_on,crime_code_1
chicago,la,Updated On,updated_on,Crime Code 2,crime_code_2,updated_on,crime_code_2,updated_on,crime_code_2
chicago,la,Updated On,updated_on,Crime Code 3,crime_code_3,updated_on,crime_code_3,updated_on,crime_code_3
chicago,la,Updated On,updated_on,Crime Code 4,crime_code_4,updated_on,crime_code_4,updated_on,crime_code_4
chicago,la,Updated On,updated_on,Address,address,updated_on,address,updated_on,address
chicago,la,Updated On,updated_on,Cross Street,cross_street,updated_on,cross_street,updated_on,cross_street | Cross Street of rounded Address.
chicago,la,Updated On,updated_on,Location ,location,updated_on,location,updated_on,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,Latitude,latitude,DR Number,dr_number,latitude,dr_number,latitude,dr_number
chicago,la,Latitude,latitude,Date Reported,date_reported,latitude,date_reported,latitude,date_reported
chicago,la,Latitude,latitude,Date Occurred,date_occurred,latitude,date_occurred,latitude,date_occurred
chicago,la,Latitude,latitude,Time Occurred,time_occurred,latitude,time_occurred,latitude,time_occurred
chicago,la,Latitude,latitude,Area ID,area_id,latitude,area_id,latitude,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,Latitude,latitude,Area Name,area_name,latitude,area_name,latitude,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,Latitude,latitude,Reporting District,reporting_district,latitude,reporting_district,latitude,reporting_district
chicago,la,Latitude,latitude,Crime Code,crime_code,latitude,crime_code,latitude,crime_code
chicago,la,Latitude,latitude,Crime Code Description,crime_code_description,latitude,crime_code_description,latitude,crime_code_description
chicago,la,Latitude,latitude,MO Codes,mo_codes,latitude,mo_codes,latitude,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,Latitude,latitude,Victim Age,victim_age,latitude,victim_age,latitude,victim_age
chicago,la,Latitude,latitude,Victim Sex,victim_sex,latitude,victim_sex,latitude,victim_sex
chicago,la,Latitude,latitude,Victim Descent,victim_descent,latitude,victim_descent,latitude,victim_descent
chicago,la,Latitude,latitude,Premise Code,premise_code,latitude,premise_code,latitude,premise_code
chicago,la,Latitude,latitude,Premise Description,premise_description,latitude,premise_description,latitude,premise_description
chicago,la,Latitude,latitude,Weapon Used Code,weapon_used_code,latitude,weapon_used_code,latitude,weapon_used_code
chicago,la,Latitude,latitude,Weapon Description,weapon_description,latitude,weapon_description,latitude,weapon_description
chicago,la,Latitude,latitude,Status Code,status_code,latitude,status_code,latitude,status_code
chicago,la,Latitude,latitude,Status Description,status_description,latitude,status_description,latitude,status_description
chicago,la,Latitude,latitude,Crime Code 1,crime_code_1,latitude,crime_code_1,latitude,crime_code_1
chicago,la,Latitude,latitude,Crime Code 2,crime_code_2,latitude,crime_code_2,latitude,crime_code_2
chicago,la,Latitude,latitude,Crime Code 3,crime_code_3,latitude,crime_code_3,latitude,crime_code_3
chicago,la,Latitude,latitude,Crime Code 4,crime_code_4,latitude,crime_code_4,latitude,crime_code_4
chicago,la,Latitude,latitude,Address,address,latitude,address,latitude,address
chicago,la,Latitude,latitude,Cross Street,cross_street,latitude,cross_street,latitude,cross_street | Cross Street of rounded Address.
chicago,la,Latitude,latitude,Location ,location,latitude,location,latitude,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,Longitude,longitude,DR Number,dr_number,longitude,dr_number,longitude,dr_number
chicago,la,Longitude,longitude,Date Reported,date_reported,longitude,date_reported,longitude,date_reported
chicago,la,Longitude,longitude,Date Occurred,date_occurred,longitude,date_occurred,longitude,date_occurred
chicago,la,Longitude,longitude,Time Occurred,time_occurred,longitude,time_occurred,longitude,time_occurred
chicago,la,Longitude,longitude,Area ID,area_id,longitude,area_id,longitude,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,Longitude,longitude,Area Name,area_name,longitude,area_name,longitude,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,Longitude,longitude,Reporting District,reporting_district,longitude,reporting_district,longitude,reporting_district
chicago,la,Longitude,longitude,Crime Code,crime_code,longitude,crime_code,longitude,crime_code
chicago,la,Longitude,longitude,Crime Code Description,crime_code_description,longitude,crime_code_description,longitude,crime_code_description
chicago,la,Longitude,longitude,MO Codes,mo_codes,longitude,mo_codes,longitude,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,Longitude,longitude,Victim Age,victim_age,longitude,victim_age,longitude,victim_age
chicago,la,Longitude,longitude,Victim Sex,victim_sex,longitude,victim_sex,longitude,victim_sex
chicago,la,Longitude,longitude,Victim Descent,victim_descent,longitude,victim_descent,longitude,victim_descent
chicago,la,Longitude,longitude,Premise Code,premise_code,longitude,premise_code,longitude,premise_code
chicago,la,Longitude,longitude,Premise Description,premise_description,longitude,premise_description,longitude,premise_description
chicago,la,Longitude,longitude,Weapon Used Code,weapon_used_code,longitude,weapon_used_code,longitude,weapon_used_code
chicago,la,Longitude,longitude,Weapon Description,weapon_description,longitude,weapon_description,longitude,weapon_description
chicago,la,Longitude,longitude,Status Code,status_code,longitude,status_code,longitude,status_code
chicago,la,Longitude,longitude,Status Description,status_description,longitude,status_description,longitude,status_description
chicago,la,Longitude,longitude,Crime Code 1,crime_code_1,longitude,crime_code_1,longitude,crime_code_1
chicago,la,Longitude,longitude,Crime Code 2,crime_code_2,longitude,crime_code_2,longitude,crime_code_2
chicago,la,Longitude,longitude,Crime Code 3,crime_code_3,longitude,crime_code_3,longitude,crime_code_3
chicago,la,Longitude,longitude,Crime Code 4,crime_code_4,longitude,crime_code_4,longitude,crime_code_4
chicago,la,Longitude,longitude,Address,address,longitude,address,longitude,address
chicago,la,Longitude,longitude,Cross Street,cross_street,longitude,cross_street,longitude,cross_street | Cross Street of rounded Address.
chicago,la,Longitude,longitude,Location ,location,longitude,location,longitude,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
chicago,la,Location,location,DR Number,dr_number,location,dr_number,location,dr_number
chicago,la,Location,location,Date Reported,date_reported,location,date_reported,location,date_reported
chicago,la,Location,location,Date Occurred,date_occurred,location,date_occurred,location,date_occurred
chicago,la,Location,location,Time Occurred,time_occurred,location,time_occurred,location,time_occurred
chicago,la,Location,location,Area ID,area_id,location,area_id,location,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
chicago,la,Location,location,Area Name,area_name,location,area_name,location,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
chicago,la,Location,location,Reporting District,reporting_district,location,reporting_district,location,reporting_district
chicago,la,Location,location,Crime Code,crime_code,location,crime_code,location,crime_code
chicago,la,Location,location,Crime Code Description,crime_code_description,location,crime_code_description,location,crime_code_description
chicago,la,Location,location,MO Codes,mo_codes,location,mo_codes,location,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
chicago,la,Location,location,Victim Age,victim_age,location,victim_age,location,victim_age
chicago,la,Location,location,Victim Sex,victim_sex,location,victim_sex,location,victim_sex
chicago,la,Location,location,Victim Descent,victim_descent,location,victim_descent,location,victim_descent
chicago,la,Location,location,Premise Code,premise_code,location,premise_code,location,premise_code
chicago,la,Location,location,Premise Description,premise_description,location,premise_description,location,premise_description
chicago,la,Location,location,Weapon Used Code,weapon_used_code,location,weapon_used_code,location,weapon_used_code
chicago,la,Location,location,Weapon Description,weapon_description,location,weapon_description,location,weapon_description
chicago,la,Location,location,Status Code,status_code,location,status_code,location,status_code
chicago,la,Location,location,Status Description,status_description,location,status_description,location,status_description
chicago,la,Location,location,Crime Code 1,crime_code_1,location,crime_code_1,location,crime_code_1
chicago,la,Location,location,Crime Code 2,crime_code_2,location,crime_code_2,location,crime_code_2
chicago,la,Location,location,Crime Code 3,crime_code_3,location,crime_code_3,location,crime_code_3
chicago,la,Location,location,Crime Code 4,crime_code_4,location,crime_code_4,location,crime_code_4
chicago,la,Location,location,Address,address,location,address,location,address
chicago,la,Location,location,Cross Street,cross_street,location,cross_street,location,cross_street | Cross Street of rounded Address.
chicago,la,Location,location,Location ,location,location,location,location,location | Street address of crime incident rounded to the nearest hundred block to maintain anonymity.
sf,la,PdId,police_department_incident_id,DR Number,dr_number,police_department_incident_id,dr_number,police_department_incident_id | Unique Identifier for use in update and insert operations,dr_number
sf,la,PdId,police_department_incident_id,Date Reported,date_reported,police_department_incident_id,date_reported,police_department_incident_id | Unique Identifier for use in update and insert operations,date_reported
sf,la,PdId,police_department_incident_id,Date Occurred,date_occurred,police_department_incident_id,date_occurred,police_department_incident_id | Unique Identifier for use in update and insert operations,date_occurred
sf,la,PdId,police_department_incident_id,Time Occurred,time_occurred,police_department_incident_id,time_occurred,police_department_incident_id | Unique Identifier for use in update and insert operations,time_occurred
sf,la,PdId,police_department_incident_id,Area ID,area_id,police_department_incident_id,area_id,police_department_incident_id | Unique Identifier for use in update and insert operations,area_id | The LAPD has 21 Community Police Stations referred to as Geographic Areas within the department. These Geographic Areas are sequentially numbered from 1-21.
sf,la,PdId,police_department_incident_id,Area Name,area_name,police_department_incident_id,area_name,police_department_incident_id | Unique Identifier for use in update and insert operations,"area_name | The 21 Geographic Areas or Patrol Divisions are also given a name designation that references a landmark or the surrounding community that it is responsible for. For example 77th Street Division is located at the intersection of South Broadway and 77th Street, serving neighborhoods in South Los Angeles."
sf,la,PdId,police_department_incident_id,Reporting District,reporting_district,police_department_incident_id,reporting_district,police_department_incident_id | Unique Identifier for use in update and insert operations,reporting_district
sf,la,PdId,police_department_incident_id,Crime Code,crime_code,police_department_incident_id,crime_code,police_department_incident_id | Unique Identifier for use in update and insert operations,crime_code
sf,la,PdId,police_department_incident_id,Crime Code Description,crime_code_description,police_department_incident_id,crime_code_description,police_department_incident_id | Unique Identifier for use in update and insert operations,crime_code_description
sf,la,PdId,police_department_incident_id,MO Codes,mo_codes,police_department_incident_id,mo_codes,police_department_incident_id | Unique Identifier for use in update and insert operations,"mo_codes | Modus Operandi: Activities associated with the suspect in commission of the crime.
See attached PDF for list of MO Codes in numerical order. 



https://data.lacity.org/api/views/y8tr-7khq/files/3a967fbd-f210-4857-bc52-60230efe256c?download=true&filename=MO%20CODES%20(numerical%20order).pdf"
sf,la,PdId,police_department_incident_id,Victim Age,victim_age,police_department_incident_id,victim_age,police_department_incident_id | Unique Identifier for use in update and insert operations,victim_age
sf,la,PdId,police_department_incident_id,Victim Sex,victim_sex,police_department_incident_id,victim_sex,police_department_incident_id | Unique Identifier for use in update and insert operations,victim_sex
sf,la,PdId,police_department_incident_id,Victim Descent,victim_descent,police_department_incident_id,victim_descent,police_department_incident_id | Unique Identifier for use in update and insert operations,victim_descent
sf,la,PdId,police_department_incident_id,Premise Code,premise_code,police_department_incident_id,premise_code,police_department_incident_id | Unique Identifier for use in update and insert operations,premise_code
sf,la,PdId,police_department_incident_id,Premise Description,premise_description,police_department_incident_id,premise_description,police_department_incident_id | Unique Identifier for use in update and insert operations,premise_description
sf,la,PdId,police_department_incident_id,Weapon Used Code,weapon_used_code,police_department_incident_id,weapon_used_code,police_department_incident_id | Unique Identifier for use in update and insert operations,weapon_used_code
